path	line	fn
gatk-haplotypecaller/src/read_event_discovery/mod.rs	1676	restore_p12_phase_e_genotyping_events
gatk-haplotypecaller/src/read_event_discovery/mod.rs	1693	ensure_p12_cluster_mapper_gap_alt_haplotypes
gatk-haplotypecaller/src/read_event_discovery/mod.rs	1714	push_p12_cluster_ctc_supplement_haplotype
gatk-haplotypecaller/src/read_event_discovery/mod.rs	1733	p12_cluster_ctc_deletion_ref_offset
gatk-haplotypecaller/src/read_event_discovery/mod.rs	1740	c_has_deletion_at_ref_offset
gatk-haplotypecaller/src/read_event_discovery/mod.rs	1758	p12_java_event_registry_enabled
gatk-haplotypecaller/src/read_event_discovery/mod.rs	1763	ensure_p12_phase_e_gap_java_events
gatk-haplotypecaller/src/read_event_discovery/mod.rs	1783	ensure_p12_mid_a_java_events
gatk-haplotypecaller/src/read_event_discovery/mod.rs	1808	merge_read_strict_snps_missing_from_event_map
gatk-haplotypecaller/src/read_event_discovery/mod.rs	1856	alt_needs_indel_cigar_refresh
gatk-haplotypecaller/src/read_event_discovery/mod.rs	1879	refresh_alt_haplotype_indel_cigars
gatk-haplotypecaller/src/read_event_discovery/mod.rs	1965	snp_event_has_canonical_alt_haplotype_in_mapper
gatk-haplotypecaller/src/read_event_discovery/mod.rs	1995	ensure_read_backed_snp_alt_haplotypes
gatk-haplotypecaller/src/read_event_discovery/mod.rs	2052	ensure_phase_e_gap_read_backed_alt_haplotypes
gatk-haplotypecaller/src/read_event_discovery/mod.rs	2103	ensure_p12_tg_anchor_alt_haplotype
gatk-haplotypecaller/src/read_event_discovery/mod.rs	2125	apply_anchor_snp_haplotypes
gatk-haplotypecaller/src/read_event_discovery/mod.rs	2199	supplement_assembly_pileup_events_from_reads
gatk-haplotypecaller/src/read_event_discovery/mod.rs	2247	ref_bases_empty
gatk-haplotypecaller/src/read_event_discovery/mod.rs	2252	augment_assembly_with_read_events
gatk-haplotypecaller/src/read_event_discovery/mod.rs	2296	reference_hap_apply_window
gatk-haplotypecaller/src/read_event_discovery/mod.rs	2323	tag_alt_haplotype_from_reference
gatk-haplotypecaller/src/read_event_discovery/motif_cluster_discovery.rs	4	synthesize_cluster_motif_insertions
gatk-haplotypecaller/src/read_event_discovery/motif_cluster_discovery.rs	53	discover_gap_deletion_events_from_reads
gatk-haplotypecaller/src/read_event_discovery/motif_cluster_discovery.rs	161	alignment_end0
gatk-haplotypecaller/src/read_event_discovery/motif_cluster_discovery.rs	174	is_regular_base
gatk-haplotypecaller/src/read_event_discovery/motif_cluster_discovery.rs	180	collapse_snps_to_deletions
gatk-haplotypecaller/src/read_event_discovery/motif_cluster_discovery.rs	252	discover_ttct_deletions_from_reads
gatk-haplotypecaller/src/read_event_discovery/motif_cluster_discovery.rs	313	cluster_ttc_atg_motif
gatk-haplotypecaller/src/read_event_discovery/motif_cluster_discovery.rs	325	cluster_ctc_deletion_motif
gatk-haplotypecaller/src/read_event_discovery/motif_cluster_discovery.rs	334	ttct_deletion_read_support
gatk-haplotypecaller/src/read_event_discovery/motif_cluster_discovery.rs	345	read_supports_ttct_deletion_at_off
gatk-haplotypecaller/src/read_event_discovery/motif_cluster_discovery.rs	391	read_supports_motif_insertion_at_off
gatk-haplotypecaller/src/read_event_discovery/motif_cluster_discovery.rs	434	p12_cluster_coupled_indel_supporting_read_qnames
gatk-haplotypecaller/src/read_event_discovery/motif_cluster_discovery.rs	493	inject_cluster_anchor_snps
gatk-haplotypecaller/src/read_event_discovery/motif_cluster_discovery.rs	537	inject_reference_cluster_indel_events
gatk-haplotypecaller/src/read_event_discovery/motif_cluster_discovery.rs	633	merge_read_events
gatk-haplotypecaller/src/read_event_discovery/motif_cluster_discovery.rs	679	discover_variation_events_from_reads
gatk-haplotypecaller/src/read_event_discovery/motif_cluster_discovery.rs	697	discover_variation_events_from_reads_with_options
gatk-haplotypecaller/src/read_event_discovery/parity_spine.rs	2	scrub_p12_cluster_phantom_alleles
gatk-haplotypecaller/src/read_event_discovery/parity_spine.rs	27	merge_active_and_cluster_events
gatk-haplotypecaller/src/read_event_discovery/parity_spine.rs	69	parity_spine_read_proven_indels
gatk-haplotypecaller/src/read_event_discovery/parity_spine.rs	328	parity_spine_read_proven_snps
gatk-haplotypecaller/src/read_event_discovery/parity_spine.rs	410	discover_parity_spine_snp_events
gatk-haplotypecaller/src/read_event_discovery/parity_spine.rs	440	parity_spine_indels_from_reads
gatk-haplotypecaller/src/read_event_discovery/supplement_assembly.rs	4	supplement_assembly_events_from_reads
gatk-haplotypecaller/src/read_event_discovery/supplement_assembly.rs	22	supplement_assembly_with_read_indel_events
gatk-haplotypecaller/src/read_event_discovery/supplement_assembly.rs	32	supplement_assembly_events_from_reads_with_options
gatk-haplotypecaller/src/read_event_discovery/supplement_assembly.rs	120	merge_cluster_indel_events_into_assembly
gatk-haplotypecaller/src/read_event_discovery/supplement_assembly.rs	191	restore_p12_cluster_genotyping_events
gatk-haplotypecaller/src/read_event_discovery/supplement_assembly.rs	240	supplement_assembly_snps_from_reads
gatk-haplotypecaller/src/read_event_discovery/supplement_assembly.rs	365	supplement_genotype_emit_events_from_reads
gatk-haplotypecaller/src/read_event_discovery/supplement_assembly.rs	446	apply_reference_motif_indels_when_no_cigar_events
gatk-haplotypecaller/src/read_event_discovery/supplement_assembly.rs	496	ensure_alt_haplotypes_for_variation_events
gatk-haplotypecaller/src/read_event_discovery/supplement_assembly.rs	624	pileup_reads_with_alt_allele
gatk-haplotypecaller/src/read_event_discovery/supplement_assembly.rs	660	graph_only_read_snp_has_java_sparse_support
gatk-haplotypecaller/src/read_event_discovery/supplement_assembly.rs	685	strict_graph_only_genotype_read_support
gatk-haplotypecaller/src/read_event_discovery/supplement_assembly.rs	716	genome_wide_genotype_read_support
gatk-haplotypecaller/src/read_event_discovery/supplement_assembly.rs	747	strict_graph_only_emit_event_has_asm_or_read_support
gatk-haplotypecaller/src/read_event_discovery/supplement_assembly.rs	771	graph_only_read_snps_for_active_span
gatk-haplotypecaller/src/read_event_discovery/supplement_assembly.rs	804	merge_read_proven_snps_over_colocated_indels
gatk-haplotypecaller/src/read_event_discovery/supplement_assembly.rs	828	variation_event_on_haplotype_cigars
gatk-haplotypecaller/src/read_event_discovery/supplement_assembly.rs	858	backfill_graph_only_read_proven_gap_snps
gatk-haplotypecaller/src/read_event_discovery/supplement_assembly.rs	901	materialize_read_proven_snps_missing_from_cigars
gatk-haplotypecaller/src/read_event_discovery/supplement_assembly.rs	946	extend_read_snps_with_gap_backfill
gatk-haplotypecaller/src/read_event_discovery/sync_events.rs	26	strict_java
gatk-haplotypecaller/src/read_event_discovery/sync_events.rs	34	with_harvest
gatk-haplotypecaller/src/read_event_discovery/sync_events.rs	41	from_strict_java
gatk-haplotypecaller/src/read_event_discovery/sync_events.rs	51	sync_assembly_events_from_haplotype_cigars
gatk-haplotypecaller/src/read_event_discovery/sync_events.rs	68	sync_assembly_events_from_haplotype_cigars_with_harvest
gatk-haplotypecaller/src/read_header_semantics.rs	47	from_sam_header_text
gatk-haplotypecaller/src/read_header_semantics.rs	86	from_bam_header_view
gatk-haplotypecaller/src/read_header_semantics.rs	93	sample_for_read_group
gatk-haplotypecaller/src/read_header_semantics.rs	100	unique_sample_count
gatk-haplotypecaller/src/read_header_semantics.rs	109	primary_sample_name
gatk-haplotypecaller/src/read_header_semantics.rs	123	is_single_sample_header
gatk-haplotypecaller/src/read_header_semantics.rs	127	validate_record_links
gatk-haplotypecaller/src/read_header_semantics.rs	161	parse_key_value_fields
gatk-haplotypecaller/src/read_header_semantics.rs	177	parses_rg_pg_and_resolves_sample
gatk-haplotypecaller/src/read_header_semantics.rs	188	rejects_duplicate_rg_id
gatk-haplotypecaller/src/read_header_semantics.rs	198	rejects_unknown_rg_and_pg_links
gatk-haplotypecaller/src/read_model.rs	64	default
gatk-haplotypecaller/src/read_model.rs	75	from_haplotype_caller
gatk-haplotypecaller/src/read_model.rs	86	gatk_standard_hc
gatk-haplotypecaller/src/read_model.rs	97	genotyping_evidence_rcm_pileup
gatk-haplotypecaller/src/read_model.rs	107	resolved_hc_filter_set
gatk-haplotypecaller/src/read_model.rs	121	flags_exclude_from_primary_alignment
gatk-haplotypecaller/src/read_model.rs	136	mapq_passes_minimum
gatk-haplotypecaller/src/read_model.rs	141	passes_hc_read_filters_fields
gatk-haplotypecaller/src/read_model.rs	152	passes_hc_read_filters
gatk-haplotypecaller/src/read_model.rs	157	passes_hc_read_filters_with_header
gatk-haplotypecaller/src/read_model.rs	169	passes_hc_read_filter_set
gatk-haplotypecaller/src/read_model.rs	201	standard_hc_read_filter_failure_index
gatk-haplotypecaller/src/read_model.rs	240	passes_standard_hc_read_filters_inner
gatk-haplotypecaller/src/read_model.rs	249	passes_soft_clip_shard_read_filters
gatk-haplotypecaller/src/read_model.rs	287	passes_printreads_parity_filters
gatk-haplotypecaller/src/read_model.rs	315	cigar_op_is_clip
gatk-haplotypecaller/src/read_model.rs	319	cigar_has_consecutive_indels
gatk-haplotypecaller/src/read_model.rs	331	cigar_starts_or_ends_with_deletion_ignoring_clips
gatk-haplotypecaller/src/read_model.rs	341	cigar_is_good
gatk-haplotypecaller/src/read_model.rs	350	cigar_non_zero_reference_consumption
gatk-haplotypecaller/src/read_model.rs	365	cigar_contains_ref_skip_n
gatk-haplotypecaller/src/read_model.rs	369	cigar_read_length_htsjdk
gatk-haplotypecaller/src/read_model.rs	383	alignment_agrees_with_header
gatk-haplotypecaller/src/read_model.rs	398	has_read_group
gatk-haplotypecaller/src/read_model.rs	403	wellformed_read_filter
gatk-haplotypecaller/src/read_model.rs	440	mapq_below_min_fails
gatk-haplotypecaller/src/read_model.rs	448	flags_supplementary_secondary_unmapped_excluded
gatk-haplotypecaller/src/read_model.rs	466	read_filter_params_from_hc_clamps_mapq
gatk-haplotypecaller/src/read_model.rs	476	field_level_filter_matrix
gatk-haplotypecaller/src/read_model.rs	501	duplicate_can_be_allowed
gatk-haplotypecaller/src/read_model.rs	512	standard_hc_failure_index_matches_read_filter_set_on_fixture
gatk-haplotypecaller/src/read_optional_tags.rs	22	parse_optional_tag_field
gatk-haplotypecaller/src/read_optional_tags.rs	80	format_optional_tag_field
gatk-haplotypecaller/src/read_optional_tags.rs	100	optional_tag_roundtrip_common_types
gatk-haplotypecaller/src/read_optional_tags.rs	112	optional_tag_rejects_malformed_values
gatk-haplotypecaller/src/read_pre_len.rs	12	unclipped_read_length
gatk-haplotypecaller/src/read_pre_len.rs	24	passes_read_length_filter
gatk-haplotypecaller/src/read_pre_len.rs	33	rec_with
gatk-haplotypecaller/src/read_pre_len.rs	42	unclipped_subtracts_soft_clips_only
gatk-haplotypecaller/src/read_pre_len.rs	49	ten_match_bases_pass
gatk-haplotypecaller/src/read_pre_mate.rs	7	passes_mate_on_same_contig_or_no_mapped_mate
gatk-haplotypecaller/src/read_pre_mate.rs	27	paired_rec
gatk-haplotypecaller/src/read_pre_mate.rs	58	unpaired_passes
gatk-haplotypecaller/src/read_pre_mate.rs	65	mate_unmapped_passes
gatk-haplotypecaller/src/read_pre_mate.rs	72	mate_different_contig_fails
gatk-haplotypecaller/src/read_pre_mate.rs	90	unmapped_read_passes
gatk-haplotypecaller/src/read_pre_mate.rs	97	mate_same_contig_passes
gatk-haplotypecaller/src/read_pre_mq.rs	15	passes_assembly_mq_filter
gatk-haplotypecaller/src/read_pre_mq.rs	25	passes_assembly_mq_filter_default
gatk-haplotypecaller/src/read_pre_mq.rs	34	rec_with_mapq
gatk-haplotypecaller/src/read_pre_mq.rs	47	threshold_twenty_is_inclusive
gatk-haplotypecaller/src/read_pre_mq.rs	53	mq_unavailable_passes_assembly_path
gatk-haplotypecaller/src/read_projection.rs	9	cigar_hard_clip_length
gatk-haplotypecaller/src/read_projection.rs	20	cigar_soft_clip_ends
gatk-haplotypecaller/src/read_projection.rs	40	cigar_consumes_reference
gatk-haplotypecaller/src/read_projection.rs	50	cigar_consumes_query
gatk-haplotypecaller/src/read_projection.rs	62	reference_position_at_query_index
gatk-haplotypecaller/src/read_projection.rs	98	query_index_at_reference_position
gatk-haplotypecaller/src/read_projection.rs	137	cig
gatk-haplotypecaller/src/read_projection.rs	142	soft_clip_ends_2s8m
gatk-haplotypecaller/src/read_projection.rs	149	projection_roundtrip_8m
gatk-haplotypecaller/src/read_projection.rs	159	projection_soft_clip_offset
gatk-haplotypecaller/src/read_projection.rs	168	deletion_skips_reference_bases
gatk-haplotypecaller/src/read_projection.rs	178	insertion_query_has_no_unique_ref_base
gatk-haplotypecaller/src/read_projection.rs	188	hard_clip_length_is_counted
gatk-haplotypecaller/src/read_projection.rs	201	ref_pos_outside_alignment_returns_none
gatk-haplotypecaller/src/read_realignment.rs	23	haplotype_alignment_tiebreak_priority
gatk-haplotypecaller/src/read_realignment.rs	35	realign_reads_to_best_haplotype
gatk-haplotypecaller/src/read_realignment.rs	132	best_haplotype_index_for_read
gatk-haplotypecaller/src/read_realignment.rs	154	best_haplotype_index_from_ll_row
gatk-haplotypecaller/src/read_realignment.rs	202	change_evidence_to_best_haplotype
gatk-haplotypecaller/src/read_realignment.rs	209	consolidate_cigar
gatk-haplotypecaller/src/read_realignment.rs	217	edge_clips_from_record
gatk-haplotypecaller/src/read_realignment.rs	245	append_clipped_elements_from_original
gatk-haplotypecaller/src/read_realignment.rs	265	create_read_aligned_to_ref
gatk-haplotypecaller/src/read_realignment.rs	282	create_read_aligned_to_ref_cached
gatk-haplotypecaller/src/read_realignment.rs	386	record_cigar_differs
gatk-haplotypecaller/src/read_realignment.rs	403	hts_to_op_len
gatk-haplotypecaller/src/read_realignment.rs	416	clip_from_hts
gatk-haplotypecaller/src/read_realignment.rs	424	cigar_to_hts
gatk-haplotypecaller/src/read_realignment.rs	448	test_record
gatk-haplotypecaller/src/read_realignment.rs	458	change_evidence_preserves_full_read_hap_matrix
gatk-haplotypecaller/src/read_realignment.rs	477	tiebreak_prefers_reference_within_informative_threshold
gatk-haplotypecaller/src/read_realignment.rs	515	create_read_aligned_to_ref_sets_position_on_alt_hap
gatk-haplotypecaller/src/read_realignment.rs	536	create_read_aligned_to_ref_skips_spurious_hap_prefix_match_before_hap_ref_window
gatk-haplotypecaller/src/read_realignment.rs	558	create_read_aligned_to_ref_preserves_soft_clips
gatk-haplotypecaller/src/read_threading_assembler.rs	48	assembly_graph_too_bushy
gatk-haplotypecaller/src/read_threading_assembler.rs	75	overlaps_p12_cluster
gatk-haplotypecaller/src/read_threading_assembler.rs	82	overlaps_p12_l_gate_interval
gatk-haplotypecaller/src/read_threading_assembler.rs	90	region_overlaps_p12_cluster
gatk-haplotypecaller/src/read_threading_assembler.rs	94	active_window_indel_event_count
gatk-haplotypecaller/src/read_threading_assembler.rs	121	cluster_coupled_event_count
gatk-haplotypecaller/src/read_threading_assembler.rs	148	assembly_result_score
gatk-haplotypecaller/src/read_threading_assembler.rs	186	cigar_refresh_pad
gatk-haplotypecaller/src/read_threading_assembler.rs	194	assembly_result_has_phantom_cluster_indels
gatk-haplotypecaller/src/read_threading_assembler.rs	213	collect_cluster_coupled_from_haplotypes
gatk-haplotypecaller/src/read_threading_assembler.rs	240	filter_phantom_cluster_indel_haplotypes
gatk-haplotypecaller/src/read_threading_assembler.rs	285	supplement_p12_cluster_coupled_haplotypes
gatk-haplotypecaller/src/read_threading_assembler.rs	454	graph_has_alt_variation_in_cluster_window
gatk-haplotypecaller/src/read_threading_assembler.rs	473	consider_rt_assembly_candidate
gatk-haplotypecaller/src/read_threading_assembler.rs	498	rt_assembly_best_variation
gatk-haplotypecaller/src/read_threading_assembler.rs	562	allow_low_complexity_configured_kmer
gatk-haplotypecaller/src/read_threading_assembler.rs	567	allow_non_unique_configured_kmer
gatk-haplotypecaller/src/read_threading_assembler.rs	572	allow_low_complexity_expanded_kmer
gatk-haplotypecaller/src/read_threading_assembler.rs	581	allow_non_unique_expanded_kmer
gatk-haplotypecaller/src/read_threading_assembler.rs	635	default
gatk-haplotypecaller/src/read_threading_assembler.rs	705	assemble_for_java_gate_dump
gatk-haplotypecaller/src/read_threading_assembler.rs	747	assemble_from_ref_and_reads
gatk-haplotypecaller/src/read_threading_assembler.rs	758	assemble_from_ref_and_reads_inner
gatk-haplotypecaller/src/read_threading_assembler.rs	847	assemble_from_ref_and_reads_rt_graph
gatk-haplotypecaller/src/read_threading_assembler.rs	1018	assemble_from_ref_and_reads_seq_graph
gatk-haplotypecaller/src/read_threading_assembler.rs	1273	try_build_seq_graph_kmer
gatk-haplotypecaller/src/read_threading_assembler.rs	1355	probe_seq_graph_kmer_one
gatk-haplotypecaller/src/read_threading_assembler.rs	1471	probe_seq_graph_kmer_attempts
gatk-haplotypecaller/src/read_threading_assembler.rs	1512	haplotypes_have_alt_bases
gatk-haplotypecaller/src/read_threading_assembler.rs	1516	haplotype_cigar_has_indel
gatk-haplotypecaller/src/read_threading_assembler.rs	1520	haplotypes_have_indel_cigar
gatk-haplotypecaller/src/read_threading_assembler.rs	1526	kmer_sizes_for_rt_merge
gatk-haplotypecaller/src/read_threading_assembler.rs	1545	extract_rt_haplotypes_after_remove_paths
gatk-haplotypecaller/src/read_threading_assembler.rs	1565	extract_rt_haplotypes_before_remove_paths
gatk-haplotypecaller/src/read_threading_assembler.rs	1584	extract_rt_haplotypes_from_built_graph
gatk-haplotypecaller/src/read_threading_assembler.rs	1696	merge_rt_kbest_pre_remove_paths
gatk-haplotypecaller/src/read_threading_assembler.rs	1716	merge_rt_kbest_pre_remove_paths_at_kmer
gatk-haplotypecaller/src/read_threading_assembler.rs	1789	supplement_haplotypes_from_rt_kbest
gatk-haplotypecaller/src/read_threading_assembler.rs	1799	extract_haplotypes_from_seq_kbest_paths
gatk-haplotypecaller/src/read_threading_assembler.rs	1841	try_assemble_kmer
gatk-haplotypecaller/src/read_threading_assembler.rs	1961	build_threading_graph_for_seq_assembly
gatk-haplotypecaller/src/read_threading_assembler.rs	1983	build_threading_graph_for_haplotype_dump
gatk-haplotypecaller/src/read_threading_assembler.rs	2002	build_threading_graph_core
gatk-haplotypecaller/src/read_threading_assembler.rs	2147	post_process_for_haplotype_finding
gatk-haplotypecaller/src/read_threading_assembler.rs	2171	audit_threading_dangling_recovery
gatk-haplotypecaller/src/read_threading_assembler.rs	2218	reference_only_haplotypes
gatk-haplotypecaller/src/read_threading_assembler.rs	2222	just_reference_result
gatk-haplotypecaller/src/read_threading_assembler.rs	2280	path_is_too_divergent_from_reference
gatk-haplotypecaller/src/read_threading_assembler.rs	2285	audit_kbest_extract
gatk-haplotypecaller/src/read_threading_assembler.rs	2332	extract_haplotypes_from_kbest_paths
gatk-haplotypecaller/src/read_threading_assembler.rs	2380	read
gatk-haplotypecaller/src/read_threading_assembler.rs	2388	ref_byte_non_ref_label_collapses_before_variation_present
gatk-haplotypecaller/src/read_threading_assembler.rs	2405	p5_case1_assembler_emits_reference_haplotype
gatk-haplotypecaller/src/read_threading_assembler.rs	2429	ensure_reference_haplotype
gatk-haplotypecaller/src/read_threading_assembler.rs	2452	assembly_status_from_haplotype_list
gatk-haplotypecaller/src/read_threading_assembler.rs	2462	finalize_assembly_haplotypes
gatk-haplotypecaller/src/read_threading_graph.rs	39	new
gatk-haplotypecaller/src/read_threading_graph.rs	50	inc
gatk-haplotypecaller/src/read_threading_graph.rs	54	flush_sample
gatk-haplotypecaller/src/read_threading_graph.rs	64	pruning_multiplicity
gatk-haplotypecaller/src/read_threading_graph.rs	108	new
gatk-haplotypecaller/src/read_threading_graph.rs	133	kmer_at
gatk-haplotypecaller/src/read_threading_graph.rs	137	suffix_of_kmer
gatk-haplotypecaller/src/read_threading_graph.rs	141	sequences_from_read
gatk-haplotypecaller/src/read_threading_graph.rs	177	add_pending_sequence
gatk-haplotypecaller/src/read_threading_graph.rs	185	preprocess_reads
gatk-haplotypecaller/src/read_threading_graph.rs	205	is_threading_start
gatk-haplotypecaller/src/read_threading_graph.rs	213	find_start
gatk-haplotypecaller/src/read_threading_graph.rs	230	get_unique_kmer_vertex
gatk-haplotypecaller/src/read_threading_graph.rs	237	create_vertex
gatk-haplotypecaller/src/read_threading_graph.rs	250	get_or_create_kmer_vertex
gatk-haplotypecaller/src/read_threading_graph.rs	259	is_low_quality_graph
gatk-haplotypecaller/src/read_threading_graph.rs	264	is_low_complexity
gatk-haplotypecaller/src/read_threading_graph.rs	268	max_kmer_multiplicity
gatk-haplotypecaller/src/read_threading_graph.rs	277	non_unique_summary
gatk-haplotypecaller/src/read_threading_graph.rs	289	inc_edge
gatk-haplotypecaller/src/read_threading_graph.rs	309	increase_counts_backwards
gatk-haplotypecaller/src/read_threading_graph.rs	339	extend_chain_by_one
gatk-haplotypecaller/src/read_threading_graph.rs	382	thread_sequence
gatk-haplotypecaller/src/read_threading_graph.rs	402	build
gatk-haplotypecaller/src/read_threading_graph.rs	422	into_assembly_graph
gatk-haplotypecaller/src/read_threading_graph.rs	428	finish_into_assembly_graph
gatk-haplotypecaller/src/read_threading_graph.rs	461	into_assembly_graph_with_summary
gatk-haplotypecaller/src/read_threading_graph.rs	470	is_base_usable
gatk-haplotypecaller/src/read_threading_graph.rs	476	assembly_graph_from_ref_and_reads_threading
gatk-haplotypecaller/src/read_threading_graph.rs	489	assembly_graph_from_ref_and_reads_threading_with_summary
gatk-haplotypecaller/src/read_threading_graph.rs	498	build_threading_builder
gatk-haplotypecaller/src/read_threading_graph.rs	537	reference_has_non_unique_kmers
gatk-haplotypecaller/src/read_threading_graph.rs	554	threading_non_unique_summary
gatk-haplotypecaller/src/read_threading_graph.rs	564	assembly_graph_from_reads_threading
gatk-haplotypecaller/src/read_threading_graph.rs	577	read
gatk-haplotypecaller/src/read_threading_graph.rs	585	single_read_threading_matches_gatk_edge_weights
gatk-haplotypecaller/src/read_threading_graph.rs	599	p5_case1_threading_supports
gatk-haplotypecaller/src/read_threading_graph.rs	625	repeat_only_reads_yield_empty_graph
gatk-haplotypecaller/src/read_threading_graph.rs	643	ref_with_internal_repeat_kmers_has_multiplicity_gt_one
gatk-haplotypecaller/src/read_threading_graph.rs	658	create_graph_non_unique_gate_uses_reference_only
gatk-haplotypecaller/src/read_threading_graph.rs	673	params_for
gatk-haplotypecaller/src/read_transformer.rs	36	parity_l1_goldens
gatk-haplotypecaller/src/read_transformer.rs	45	gatk_haplotype_caller_production
gatk-haplotypecaller/src/read_transformer.rs	55	default
gatk-haplotypecaller/src/read_transformer.rs	61	apply_iupac_strict_transform
gatk-haplotypecaller/src/read_transformer.rs	76	convert_iupac_to_n_strict
gatk-haplotypecaller/src/read_transformer.rs	85	iupac_maps_to_n
gatk-haplotypecaller/src/read_transformer.rs	95	load_contig_records_hc_production
gatk-haplotypecaller/src/read_transformer.rs	119	apply_shard_read_pipeline
gatk-haplotypecaller/src/read_transformer.rs	152	record_with_seq
gatk-haplotypecaller/src/read_transformer.rs	170	iupac_strict_converts_ambiguity_codes
gatk-haplotypecaller/src/read_transformer.rs	177	iupac_strict_leaves_atcg
gatk-haplotypecaller/src/read_transformer.rs	184	pipeline_order_filter_before_downsample
gatk-haplotypecaller/src/read_unclip.rs	29	haplotype_caller_defaults
gatk-haplotypecaller/src/read_unclip.rs	36	use_hard_clip_soft_bases
gatk-haplotypecaller/src/read_unclip.rs	43	has_well_defined_fragment_size
gatk-haplotypecaller/src/read_unclip.rs	64	cigar_len
gatk-haplotypecaller/src/read_unclip.rs	78	consumes_read_bases
gatk-haplotypecaller/src/read_unclip.rs	85	consumes_ref_bases
gatk-haplotypecaller/src/read_unclip.rs	92	is_clipping_op
gatk-haplotypecaller/src/read_unclip.rs	96	revert_soft_clips_cigar
gatk-haplotypecaller/src/read_unclip.rs	113	cigar_op_key
gatk-haplotypecaller/src/read_unclip.rs	128	normalize_cigar
gatk-haplotypecaller/src/read_unclip.rs	148	gatk_soft_start_1based
gatk-haplotypecaller/src/read_unclip.rs	160	replace_record_body
gatk-haplotypecaller/src/read_unclip.rs	178	clip_cigar
gatk-haplotypecaller/src/read_unclip.rs	222	clip_op_with_len
gatk-haplotypecaller/src/read_unclip.rs	230	op_with_len
gatk-haplotypecaller/src/read_unclip.rs	245	alignment_start_shift
gatk-haplotypecaller/src/read_unclip.rs	275	apply_hard_clip_bases
gatk-haplotypecaller/src/read_unclip.rs	311	normalize_record_cigar
gatk-haplotypecaller/src/read_unclip.rs	324	revert_soft_clipped_bases
gatk-haplotypecaller/src/read_unclip.rs	354	hard_clip_soft_clipped_bases
gatk-haplotypecaller/src/read_unclip.rs	397	hard_clip_soft_clipped_bases_seq
gatk-haplotypecaller/src/read_unclip.rs	442	hard_clip_low_qual_ends
gatk-haplotypecaller/src/read_unclip.rs	447	soft_clip_low_qual_ends
gatk-haplotypecaller/src/read_unclip.rs	451	clip_low_qual_ends
gatk-haplotypecaller/src/read_unclip.rs	498	apply_hc_softclip_pre_step
gatk-haplotypecaller/src/read_unclip.rs	514	alignment_end_1based
gatk-haplotypecaller/src/read_unclip.rs	533	adaptor_boundary_1based
gatk-haplotypecaller/src/read_unclip.rs	547	is_inside_read_sam
gatk-haplotypecaller/src/read_unclip.rs	554	read_index_and_op_for_ref_coord_1based
gatk-haplotypecaller/src/read_unclip.rs	591	read_index_at_ref_for_left_tail
gatk-haplotypecaller/src/read_unclip.rs	602	read_index_at_ref_or_none
gatk-haplotypecaller/src/read_unclip.rs	607	hard_clip_adaptor_sequence
gatk-haplotypecaller/src/read_unclip.rs	622	hard_clip_by_ref_left_tail
gatk-haplotypecaller/src/read_unclip.rs	629	hard_clip_by_ref_right_tail
gatk-haplotypecaller/src/read_unclip.rs	640	empty_unmapped_read
gatk-haplotypecaller/src/read_unclip.rs	648	hard_clip_to_region
gatk-haplotypecaller/src/read_unclip.rs	674	read_has_positive_cigar_length
gatk-haplotypecaller/src/read_unclip.rs	687	normalize_merges_consecutive_hard_clips
gatk-haplotypecaller/src/read_unclip.rs	694	soft_clip_seq_matches_hard_clip_record_bases
gatk-haplotypecaller/src/read_validation.rs	7	validate_mapped_read_sanity
gatk-haplotypecaller/src/read_validation.rs	36	malformed_read_empty_bases_class_and_message
gatk-haplotypecaller/src/read_validation.rs	45	malformed_read_qual_len_mismatch_class_and_message
gatk-haplotypecaller/src/ref_confidence.rs	112	calc_genotype_likelihoods_of_ref_vs_any
gatk-haplotypecaller/src/ref_confidence.rs	125	capped_genotype_likelihoods_by_hom_ref
gatk-haplotypecaller/src/ref_confidence.rs	138	reference_gq_from_log10_gl
gatk-haplotypecaller/src/ref_confidence.rs	162	reference_confidence_locus_from_pileup
gatk-haplotypecaller/src/ref_confidence.rs	183	reads_overlap_closed_span
gatk-haplotypecaller/src/ref_confidence.rs	202	hom_ref_cluster_shadow_gap
gatk-haplotypecaller/src/ref_confidence.rs	218	prefer_region_reads_when_gt_misaligned
gatk-haplotypecaller/src/ref_confidence.rs	238	nonempty_or
gatk-haplotypecaller/src/ref_confidence.rs	248	owned_or
gatk-haplotypecaller/src/ref_confidence.rs	283	pileup_hom_ref
gatk-haplotypecaller/src/ref_confidence.rs	288	post_shadow_genotyping_pileup
gatk-haplotypecaller/src/ref_confidence.rs	309	is_downstream_first_sparse_shadow_gap
gatk-haplotypecaller/src/ref_confidence.rs	329	apply_java_activity_profile_zero_loci
gatk-haplotypecaller/src/ref_confidence.rs	339	apply_java_hom_ref_mega_zero_loci
gatk-haplotypecaller/src/ref_confidence.rs	344	apply_java_rcm_band_gradation
gatk-haplotypecaller/src/ref_confidence.rs	399	apply_java_gap_span_shaping
gatk-haplotypecaller/src/ref_confidence.rs	415	reference_confidence_loci_for_bam_gap_span
gatk-haplotypecaller/src/ref_confidence.rs	448	cap_hom_ref_pileup
gatk-haplotypecaller/src/ref_confidence.rs	458	cap_cluster_upstream_interstitial_pileup
